task_id,candidate_model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task242,data/interim/arc_dsl_task242/task242.onnx,SRC_ARC_DSL_GITHUB,GOLF_20260609_055_arc_dsl_task242_zero_bbox_mirror_crop,arc_dsl_zero_bbox_mirror_crop,7864,7,875,7871,16.029060,true,medium,1,submit_single_task
